

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
184.144  000.061  000.033: require('reach.colorschemes.make_colorschemes')
184.147  001.183  000.091: require('reach')
184.242  001.301  000.118: sourcing /home/lalitmee/.config/nvim/after/plugin/reach.lua
184.316  000.036  000.036: require('replacer')
184.339  000.081  000.046: sourcing /home/lalitmee/.config/nvim/after/plugin/replacer.lua
184.548  000.195  000.195: sourcing /home/lalitmee/.config/nvim/after/plugin/sniprun.lua
184.721  000.060  000.060: require('spectre.config')
184.752  000.028  000.028: require('spectre.state')
184.881  000.026  000.026: require('spectre._log')
184.920  000.037  000.037: require('spectre.utils')
184.928  000.110  000.047: require('spectre.search.base')
184.930  000.143  000.032: require('spectre.search')
184.990  000.028  000.028: require('spectre.replace.base')
184.992  000.060  000.032: require('spectre.replace')
184.993  000.240  000.037: require('spectre.state_utils')
185.211  000.069  000.069: require('plenary.strings')
185.214  000.111  000.042: require('plenary.window.border')
185.243  000.028  000.028: require('plenary.window')
185.270  000.024  000.024: require('plenary.popup.utils')
185.273  000.231  000.068: require('plenary.popup')
185.276  000.280  000.049: require('spectre.ui')
185.283  000.693  000.085: require('spectre')
185.306  000.741  000.048: sourcing /home/lalitmee/.config/nvim/after/plugin/spectre.lua
185.419  000.029  000.029: require('stay-in-place.config')
185.422  000.079  000.051: require('stay-in-place')
185.531  000.207  000.127: sourcing /home/lalitmee/.config/nvim/after/plugin/stay-in-place.lua
185.653  000.034  000.034: require('substitute.utils')
185.689  000.033  000.033: require('substitute.config')
185.692  000.118  000.051: require('substitute')
185.723  000.175  000.056: sourcing /home/lalitmee/.config/nvim/after/plugin/substitute.lua
185.848  000.030  000.030: require('toggleterm.lazy')
185.879  000.028  000.028: require('toggleterm.constants')
185.958  000.077  000.077: require('toggleterm.terminal')
185.962  000.203  000.068: require('toggleterm')
186.036  000.032  000.032: require('toggleterm.colors')
186.076  000.037  000.037: require('toggleterm.utils')
186.083  000.118  000.049: require('toggleterm.config')
186.206  000.046  000.046: require('toggleterm.commandline')
186.227  000.489  000.121: sourcing /home/lalitmee/.config/nvim/after/plugin/toggleterm.lua
186.309  000.044  000.044: require('ufo')
186.500  000.050  000.050: require('ufo.utils')
186.610  000.028  000.028: require('promise-async.utils')
186.643  000.031  000.031: require('promise-async.error')
186.682  000.034  000.034: require('promise-async.loop')
186.688  000.151  000.059: require('promise')
186.737  000.047  000.047: require('ufo.lib.log')
186.739  000.236  000.038: require('ufo.provider')
186.836  000.055  000.055: require('ufo.config')
186.905  000.033  000.033: require('promise-async.compat')
186.907  000.068  000.035: require('async')
186.969  000.028  000.028: require('ufo.lib.disposable')
186.971  000.059  000.032: require('ufo.lib.event')
187.092  000.041  000.041: require('ufo.model.buffer')
187.123  000.029  000.029: require('ufo.model.foldedline')
187.128  000.115  000.045: require('ufo.model.foldbuffer')
187.174  000.035  000.035: require('ufo.bufmanager')
187.249  000.043  000.043: require('ufo.wffi')
187.251  000.075  000.032: require('ufo.fold.driver')
187.255  000.282  000.057: require('ufo.fold.manager')
187.287  000.029  000.029: require('ufo.lib.debounce')
187.294  000.553  000.061: require('ufo.fold')
187.403  000.030  000.030: require('ufo.highlight')
187.432  000.027  000.027: require('ufo.render.extmark')
187.510  000.046  000.046: require('vim.treesitter.highlighter')
187.512  000.078  000.031: require('ufo.render.treesitter')
187.540  000.027  000.027: require('ufo.render.match')
187.542  000.206  000.045: require('ufo.render')
187.546  000.251  000.045: require('ufo.decorator')
187.634  000.042  000.042: require('ufo.preview.floatwin')
187.667  000.031  000.031: require('ufo.preview.scrollbar')
187.701  000.031  000.031: require('ufo.preview.winbar')
187.732  000.029  000.029: require('ufo.preview.keymap')
187.739  000.190  000.055: require('ufo.preview')
187.743  001.333  000.054: require('ufo.main')
187.872  001.628  000.251: sourcing /home/lalitmee/.config/nvim/after/plugin/ufo.lua
188.118  000.059  000.059: require('which-key.plugins.presets')
188.192  000.301  000.242: sourcing /home/lalitmee/.config/nvim/after/plugin/which-key.lua
188.274  000.040  000.040: require('yanky.config')
188.327  000.044  000.044: require('yanky.history')
188.360  000.029  000.029: require('yanky.storage.shada')
188.514  000.035  000.035: require('yanky.telescope.mapping')
188.517  000.078  000.043: require('yanky.telescope.yank_history')
188.519  000.115  000.037: require('telescope._extensions.yank_history')
188.655  000.447  000.218: sourcing /home/lalitmee/.config/nvim/after/plugin/yanky.lua
188.661  002.012: loading after plugins
188.674  000.013: inits 3
196.020  007.347: reading ShaDa
196.517  000.073  000.073: sourcing /home/lalitmee/.local/share/nvim/site/pack/packer/start/vim-matchup/autoload/matchup/ts_engine.vim
196.666  000.050  000.050: require('treesitter-matchup.third-party.query')
196.704  000.034  000.034: require('treesitter-matchup.third-party.lru')
196.736  000.030  000.030: require('treesitter-matchup.util')
196.747  000.203  000.088: require('treesitter-matchup.internal')
197.416  000.020  000.020: sourcing /home/lalitmee/.local/share/nvim/site/pack/packer/start/vim-matchup/autoload/matchup/re.vim
197.684  001.368: opening buffers
198.006  000.322: BufEnter autocommands
198.009  000.003: editing files in windows
200.910  002.731  002.731: sourcing /home/lalitmee/.local/share/nvim/site/pack/packer/opt/vim-wakatime/plugin/wakatime.vim
201.622  000.076  000.076: require('which-key.plugins')
201.671  000.043  000.043: require('which-key.plugins.spelling')
201.803  000.092  000.092: require('which-key.plugins.presets.misc')
201.849  000.036  000.036: require('which-key.colors')
240.012  000.251  000.251: sourcing /usr/local/share/nvim/runtime/autoload/provider/clipboard.vim
273.528  072.290: VimEnter autocommands
273.535  000.007: UIEnter autocommands
273.539  000.003: before starting main loop
274.393  000.854: first screen update
274.396  000.003: --- NVIM STARTED ---
